Azobe,Lophira alata,0.94,
Azucar huayo,Hymenaea courbaril,0.83,
Azucarero,Tetragastris altissima,0.74,
Azucarito blanco,Tetragastris altissima,0.74,
Azza,Afzelia bipindensis,0.62,
Azza,Afzelia pachyloba,0.62,
Azza,Afzelia quanzensis,0.62
Ba,Mitragyna stipulosa,0.53,
Ba,Pterocarpus soyauxii,0.64,
Babanganon,Shorea negrosensis,0.59,
Baboen,Virola koschnyi,0.51,
Baboen,Virola surinamensis,0.51,
Baboenhout,Virola surinamensis,0.51,
Baboenoedoe,Virola surinamensis,0.51,
Baboon,Virola surinamensis,0.51,
Baboonhout,Virola surinamensis,0.51,
Baboonwood,Virola surinamensis,0.51,
Babou,Tieghemella heckelii,0.60,
Babu,Tieghemella heckelii,0.60,
Babun,Virola koschnyi,0.51,
Babun,Virola surinamensis,0.51,
Badam,Terminalia procera,0.54,
Bado,Triplochiton scleroxylon,0.32,
Bafn ooi,Intsia bijuga,0.65,
Bagac,Dipterocarpus grandiflorus,0.68,
Bagarilao,Xanthophyllum excelsum,0.67,
Bagaulan,Xanthophyllum excelsum,0.67,
Bagnu,Populus ciliata,0.37,
Bagobo,Diplodiscus paniculatus,0.62,
Bagosantol,Sandoricum vidalii,0.65,
Bagtikan,Shorea negrosensis,0.59,
Bagunarem,Lagerstroemia piriformis,0.67,
Bagunaum,Lagerstroemia piriformis,0.67,
Bagwain,Tieghemella heckelii,0.60,
Bagyi,Terminalia ivorensis,0.54,
Bahi,Terminalia ivorensis,0.54,
Bahia,Mitragyna ciliata,0.52,
Bahia,Mitragyna stipulosa,0.53,
Bai,Terminalia ivorensis,0.54,
Bai-ah,Vitex cofassus,0.67,
Bai-ti,Terminalia ivorensis,0.54,
Baiuka,Pometia pinnata,0.60,
Baji,Terminalia ivorensis,0.54,
Bajii,Terminalia ivorensis,0.54,
Bak,Anisoptera costata,0.52,
Bakain,Melia azedarach,0.51,
Bakalau,Aglaia gigantea,0.54,
Bakana,Chlorophora excelsa,0.70,
Bakayan,Melia azedarach,0.51,
Bakia,Mitragyna ciliata,0.52,
Bako,Tieghemella heckelii,0.60,
Baku,Mimusops heckelii,0.55,
Baku,Tieghemella heckelii,0.60,
Bakundu,Lophira alata,0.94,
Balakbakan,Shorea negrosensis,0.59,
Balata,Manilkara bidentata,0.95,
Balata burue,Manilkara bidentata,0.95,
Balata franc,Manilkara bidentata,0.95,
Balata gomme,Manilkara bidentata,0.95,
Balata rouge,Manilkara bidentata,0.95,
Balau,Anisoptera curtisii,0.52,
Balau,Shorea guiso,0.75,
Balau,Shorea plagata,0.75,
Balau merah,Shorea guiso,0.75,
Balau merah,Shorea plagata,0.75,
Bald cypress,Taxodium distichum,0.46,
Baldcypress,Taxodium distichum,0.46,1
Bale,Diospyros ebenum,0.94,
Bale,Terminalia superba,0.40,
Balek angin,Alphitonia philippinensis,0.35,
Balia,Heritiera javanica,0.65,
Baligan,Anisoptera costata,0.52,
Balm,Populus balsamifera,0.34,
Balm cottonwood,Populus trichocarpa,0.35,
Balm Of Gilead,Populus balsamifera,0.34,
Balobo,Diplodiscus paniculatus,0.62,
Balobo,Xanthophyllum excelsum,0.67,
Balogo,Diplodiscus paniculatus,0.62,
Balokanag,Pometia pinnata,0.60,
Balsa,Ochroma pyramidale syn. O. lagopus,0.14,4
Balsa,Ochroma pyramidale,0.14,4
Balsam,Abies amabilis,0.43,
Balsam,Abies balsamea,0.35,
Balsam,Abies lasiocarpa,0.32,
Balsam,Picea engelmannii,0.35,
Balsam cottonwood,Populus balsamifera,0.34,1
Balsam fir,Abies amabilis,0.43,
Balsam fir,Abies balsamea,0.35,1
Balsam fir,Abies lasiocarpa,0.32,
Balsamo,Myroxylon balsamum,0.83,4
Balsamo,Protium decandrum,0.54,4
Balsamo,Protium paraense,0.56,4
Balsamo,Protium sagotianum,0.56,4
Balsamo de Cayeput,Melaleuca leucadendron syn. M. quinquenervia,0.72,4
Balsam poplar,Populus balsamifera,0.34,
Balsam spruce,Picea rubens,0.40,
Balsamo,Liquidambar styraciflua,0.52,
Balsamo blanco,Liquidambar styraciflua,0.52,
Baltic fir,Pinus sylvestris,0.45,
Baltic pine,Pinus sylvestris,0.45,
Baltic redwood,Pinus sylvestris,0.45,14
Baltic white pine,Picea abies,0.43,
Baltic whitewood,Picea abies,0.43,
Balugo,Diplodiscus paniculatus,0.62,
Balugug,Diplodiscus paniculatus,0.62,
Balui,Aglaia gigantea,0.54,
Baluknit,Lagerstroemia piriformis,0.67,
Balung ayam,Heritiera javanica,0.65,
Balungai,Diplodiscus paniculatus,0.62,
Bamba,Triplochiton scleroxylon,0.32,
Ban pipal,Populus ciliata,0.37,
Banabang-bugtung,Lagerstroemia piriformis,0.67,
Banabang-dinglas,Lagerstroemia piriformis,0.67,
Banabang-tinaan,Lagerstroemia piriformis,0.67,
Banafat,Vitex cofassus,0.67,
Banak,Iryanthera spp.,0.58,
Banak,Virola koschnyi,0.51,
Banak,Virola spp., 0.45,
Banak,Virola surinamensis,0.51,
Bancolier,Aleurites moluccana,0.14,
Bancoulier,Aleurites moluccana,0.14,
Banderhola,Duabanga sonneratioides,0.37,
Bang,Chlorophora excelsa,0.70,
Bang nuoc,Terminalia procera,0.54,
Bangabang,Shorea negrosensis,0.59,
Banghi,Chlorophora excelsa,0.70,
Bangikat poplar,Populus ciliata,0.37,
Bangkahasi,Koordersiodendron pinnatum,0.71,
Bangkalari,Koordersiodendron pinnatum,0.71,
Bangked,Pometia pinnata,0.60,
Bangluai,Pygeum turnerianum,0.44,
Banidi,Terminalia ivorensis,0.54,
Banig,Xanthophyllum excelsum,0.67,
Bankalis,Tetramerista glabra,0.73,
Banket mahogany,Khaya nyassica,0.44,
Bankile,Lophira alata,0.94,
Banks pine,Pinus banksiana,0.43,
Banksian pine,Pinus banksiana,0.43,
Bankulnussbaum,Aleurites moluccana,0.14,
Banohoera,Vitex cofassus,0.67,
Banzu,Piptadeniastrum africanum,0.63,
Baoti,Anisoptera costata,0.52,
Bara-bara,Diospyros virginiana,0.71,
Barabu,Peltogyne porphyrocardia,0.69,
Barabu,Peltogyne venosa,0.69,
Barakbak,Xanthophyllum excelsum,0.67,
Baramalli,Catostemma fragrans,0.66,
Baraman,Catostemma fragrans,0.66,
Baramanni,Catostemma fragrans,0.66,
Barata,Pouteria izabalensis,0.64,
Barauna,Schinopsis spp.,1.21,
Barbachele,Vochysia ferruginea,0.52,
Barbachele,Vochysia guianensis,0.52,
Barba-chole,Vochysia guianensis,0.52,
Barbara chele,Vochysia ferruginea,0.52,
Barbara chele,Vochysia guianensis,0.52,
Barbara chele,Vochysia lehmanni,0.52,
Barbara Chele,Vochysia tomentosa,0.52,
Barbo,Diplodiscus paniculatus,0.62,
Barilla de agua,Micropholis guianensis,0.67,
Baripung,Anisoptera costata,0.52,
Barka locust,Byrsonima coriacea,0.68,
Barka-locust,Byrsonima coriacea,0.68,
Barobo,Diplodiscus paniculatus,0.62,
Barolo,Diplodiscus paniculatus,0.62,
Baromalli,Catostemma fragrans,0.66,
Baroto,Diplodiscus paniculatus,0.62,
Barrwood,Pterocarpus soyauxii,0.64,
Baru,Dipteryx odorata,0.82,
Baruba,Diplodiscus paniculatus,0.62,
Barubu,Diplodiscus paniculatus,0.62,
Barujo,Dipteryx odorata,0.82,
Barwood,Pterocarpus soyauxii,0.64,
Bas,Pometia pinnata,0.60,
Basilan,Dipterocarpus basilanicus,0.54,
Basilan apitong,Dipterocarpus basilanicus,0.54,
Basinau,Aglaia gigantea,0.54,
Basio,Terminalia ivorensis,0.54,
Basit,Lagerstroemia piriformis,0.67,
Basket ash,Fraxinus nigra,0.49,
Basket elm,Ulmus crassifolia,0.62,
Basobo,Diplodiscus paniculatus,0.62,
Basoeng,Anisoptera cochinchinensis,0.52,
Bassett pine,Pinus taeda,0.51,
Bassi,Terminalia ivorensis,0.54,
Basswood,Tilia americana,0.37,
Bastard cedar,Libocedrus decurrens,0.37,
Bastard cedar,Virola koschnyi,0.51,
Bastard elm,Celtis occidentalis,0.53,
Bastard lignum vitae,Tabebuia serratifolia,0.99,4
Bastard lime,Swietenia macrophylla,0.47,
Bastard mahogany,Mammea africana,0.69,
Bastard pine,Pinus caribaea,0.70,
Bastermopane,Guibourtia coleosperma,0.66,
Bat,Excoecaria agallocha,0.42,
Bat tree,Magnolia grandiflora,0.50,
Bat«Nigak«iy,Excoecaria agallocha,0.42,
Bata kadapu,Mitragyna parvifolia,0.59,
Bataan,Shorea negrosensis,0.59,4
Batabanapu,Mitragyna parvifolia,0.59,
Bataganapu,Mitragyna parvifolia,0.59,
Batao,Astronium graveolens,0.89,
Batao,Astronium graveolens,0.80,
Bati timbary,Hymenaea courbaril,0.83,
Batik,Erythrophloeum densiflorum,0.68,
Batikalag,Lagerstroemia piriformis,0.67,
Batitinan,Lagerstroemia piriformis,0.67,
Batobato,Xanthophyllum excelsum,0.67,
Batobatong-babae,Xanthophyllum excelsum,0.67,
Batobus,Triplochiton scleroxylon,0.32,
Bats souari,Caryocar villosum,0.76,
Batukanag,Aglaia gigantea,0.54,
Bauaobo,Diplodiscus paniculatus,0.62,
Baule,Mansonia altissima,0.55,
Baurai,Anisoptera costata,0.52,
Bauwana,Astronium graveolens,0.89,
Bauwana,Astronium graveolens,0.80,
Bay laurel,Umbellularia californica,0.55,
Bay mahogany,Swietenia mahagoni,0.57,
Bay poplar,Nyssa aquatica,0.50,
Baya,Mitragyna ciliata,0.52,
Baya,Mitragyna stipulosa,0.53,
Baya,Terminalia superba,0.40,
Bayakan,Shorea negrosensis,0.59,
Baye,Terminalia ivorensis,0.54,
Bay laurel,Umbellularia californica,0.55,3
Bay-mahogany,Swietenia macrophylla,0.47,
Bayod,Pometia pinnata,0.60,
Bayott,Anisoptera curtisii,0.52,
Bayuso,Pometia pinnata,0.60,
Bayuto,Pometia pinnata,0.60,
Baywood,Swietenia macrophylla,0.47,
Beach calophyllum,Calophyllum inophyllum,0.55,
Beach she oak,Casuarina equisetifolia,0.87,
Bead tree,Melia azedarach,0.51,
Beadtree,Melia azedarach,0.51,
Beauty leaf,Calophyllum inophyllum,0.55,
Beay,Beilschmiedia mannii,0.62,
Be-ay,Beilschmiedia mannii,0.62,
Bebe,Dipterocarpus basilanicus,0.54,
Bebe,Dipterocarpus grandiflorus,0.68,
Bebe,Dipterocarpus warburgii,0.53,
Bebe,Pterocarpus marsupium,0.71,4
Bebe,Pterocarpus vernalis,0.63,
Bebuta,Excoecaria agallocha,0.42,
Becuiba,Virola surinamensis,0.51,
Bee tree,Tilia americana,0.37,
Beech,Fagus grandifolia,0.64,
Beefwood,Casuarina equisetifolia,0.87,
Beefwood,Manilkara bidentata,0.95,
Beetree,Tilia americana,0.37,
Beetree linden,Tilia americana,0.37,
Behetta champagam,Mesua ferrea,0.92,
Behra,Chloroxylon swietenia,0.88,
Behru,Chloroxylon swietenia,0.88,
Be-ie,Terminalia ivorensis,0.54,
Beiya,Mitragyna stipulosa,0.53,
Belandi,Cedrela toona,0.47,
Belarbre,Mora excelsa,0.89,
Bel-bel,Pinus insularis,0.50,
Belengbe,Lophira alata,0.94,
Belgaum walnut,Aleurites moluccana,0.14,
Belgian ash,Fraxinus excelsior,0.58,
Belian,Madhuca sp.,0.97,
Belile,Melia azedarach,0.51,
Belize mahogany,Swietenia macrophylla,0.47,
Bella,Chloroxylon swietenia,0.88,
Bella maria,Vochysia lehmanni,0.52,
Bella Maria,Vochysia tomentosa,0.52,
Bella rosa,Anisoptera curtisii,0.52,
Belle-tu,Irvingia gabonensis,0.76,
Bemoonba,Iryanthera spp.,0.58,
Benchaloi,Anisoptera curtisii,0.52,
Bendora,Intsia bijuga,0.65,
Bengaris,Koompassia malaccensis,0.76,
Benge,Guibourtia arnoldiana,0.70,2
Benguet pine,Pinus insularis,0.50,
Benin walnut,Lovoa trichiliodes,0.46,
Benquet pine,Pinus insularis,0.50,
Berangan,Castanopsis acuminatissima,0.56,
Berau,Aleurites moluccana,0.14,
Bere,Melia azedarach,0.51,
Berembang bukit,Duabanga sonneratioides,0.37,
Berg Gronfoeloe,Qualea paraensis,0.58,
Bergek,Quercus petraea,0.65,
Berlinia,Berlinia acuminata,0.64,
Berniung,Koompassia malaccensis,0.76,
Berua,Anisoptera costata,0.52,
Beruni,Artocarpus hirsuta,0.52,
Bese,Terminalia superba,0.40,
Beso,Vitex cofassus,0.67,
Bete,Mansonia altissima,0.55,
Bethabara,Tabebuia serratifolia,0.99,4
Betis,Madhuca sp.,0.97,
Betula wood,Betula alleghaniensis,0.62,
Beukenhout,Rapanea melanophleos,0.74,
Bevu,Melia azedarach,0.51,
Beya,Mitragyna ciliata,0.52,
Beya,Mitragyna stipulosa,0.53,
Beyo,Afzelia bipindensis,0.62,
Beyo,Afzelia pachyloba,0.62,
Beyo,Afzelia quanzensis,0.62,
Bharhul,Chloroxylon swietenia,0.88,
Bhera,Chloroxylon swietenia,0.88,
Bhiraa,Chloroxylon swietenia,0.88,
Bhirwa,Chloroxylon swietenia,0.88,
Bibolo,Lovoa trichiliodes,0.46,
Bicuhyba,Virola surinamensis,0.51,
Bicui,Iryanthera spp.,0.58,
Bicuiba,Virola koschnyi,0.51,
Bidi-tu,Beilschmiedia mannii,0.62,
Bidoso,Pometia pinnata,0.60,
Bi-eh,Piptadeniastrum africanum,0.63,
Big Laurel,Magnolia grandiflora,0.50,
Big leafed mahogany,Swietenia macrophylla,0.47,
Big pine,Pinus lambertiana,0.36,
Big pine,Pinus ponderosa,0.40,
Big shagbark hickory,Carya lacinosa,0.69,
Bigleaf mahogany,Swietenia macrophylla,0.47,
Bigleaf maple,Acer macrophyllum,0.48,1
Big-leafed mahogany,Swietenia macrophylla,0.47,
Bigtooth aspen,Populus grandidentata,0.39,
Bihiri,Chloroxylon swietenia,0.88,
Bijasal,Pterocarpus marsupium,0.71,4
Bijol-goch,Grewia elastica,0.63,
Bilgu,Chloroxylon swietenia,0.88,
Bili devdari,Dysoxylum malabaricum,0.62,
Bilinga,Afzelia quanzensis,0.62,
Billu,Chloroxylon swietenia,0.88,
Bilstead,Liquidambar styraciflua,0.52,
Bilsted,Liquidambar styraciflua,0.52,
Biltmore ash,Fraxinus americana,0.60,
Biltmore white ash,Fraxinus americana,0.60,
Bimla,Grewia elastica,0.63,
Binaliuan,Shorea negrosensis,0.59,
Bindang,Agathis borneensis,0.41,
Bindang,Agathis philippinensis,0.33,
Bintangor,Calophyllum inophyllum,0.55,
Bintangor,Calophyllum tomentosum,0.59,
Bios de fer,Pygeum africanum,0.61,
Bioso,Pometia pinnata,0.60,
Biot,Sandoricum vidalii,0.65,
Biotu,Calophyllum inophyllum,0.55,
Birch,Betula alleghaniensis,0.62,
Birch,Betula lenta,0.65,
Birch,Betula papyrifera,0.55,
Birch,Betula sp.,0.61,
Bird's eye maple,Acer saccharum,0.63,
Bird's-eye pine,Pinus ponderosa,0.40,
Bitan,Melia azedarach,0.51,
Bitanghol,Calophyllum inophyllum,0.55,
Bitanghol,Calophyllum tomentosum,0.59,
Bitaog,Calophyllum inophyllum,0.55,
Bitaog,Calophyllum tomentosum,0.59,
Bitehe,Beilschmiedia mannii,0.62,
Bitehi,Beilschmiedia mannii,0.62,
Biti,Vitex cofassus,0.67,
Bitis,Madhuca sp.,0.97,
Bitter Almond,Pygeum africanum,0.61,
Bitter amandel,Pygeum africanum,0.61,
Bitter pecan,Carya aquatica,0.62,
Bitter pecan,Carya illinoensis,0.66,
Bitter water hickory,Carya aquatica,0.62,
Bitternut,Carya cordiformis,0.66,
Bitternut hickory,Carya cordiformis,0.66,1
Bitum,Vitex cofassus,0.67,
Bitum,Vitex parviflora,0.68,
Biyuch,Calophyllum inophyllum,0.55,
Biyuuch,Calophyllum inophyllum,0.55,
Bjimbo,Mammea africana,0.69,
Black afara,Terminalia ivorensis,0.54,
Black alder,Alnus glutinosa,0.41,
Black ash,Fraxinus americana,0.60,
Black ash,Fraxinus nigra,0.49,1
Black bark,Terminalia ivorensis,0.54,
Black birch,Betula alleghaniensis,0.62,
Black birch,Betula lenta,0.65,
Black birch,Betula papyrifera,0.55,
Black bully,Manilkara zapota,0.71,
Black cherry,Prunus serotina,0.50,1
Black cottonwood,Populus trichocarpa,0.35,1
Black cypress,Taxodium distichum,0.46,
Black ebony,Albizia lebbeck,0.54,
Black ebony,Diospyros ebenum,0.94,
Black gum,Nyssa aquatica,0.50,
Black gum,Nyssa sylvatica,0.50,
Black jack pine,Pinus ponderosa,0.40,
Black Kakaralli,Eschweilera sagotiana,0.90,
Black kakeralli,Eschweilera sagotiana,0.90,
Black lin,Magnolia grandiflora,0.50,
Black locust,Robinia pseudoacacia,0.69,1
Black manwood,Minquartia guianensis,0.83,
Black maple,Acer nigrum,0.57,1
Black maple,Acer saccharum,0.63,
Black mora,Mora excelsa,0.89,
Black oak,Quercus coccinea,0.67,
Black oak,Quercus kelloggii,0.53,
Black oak,Quercus rubra,0.63,
Black Oak,Quercus velutina,0.61,1
Black pine,Pinus banksiana,0.43,
Black pine,Pinus contorta,0.41,
Black pine,Pinus ponderosa,0.40,
Black pine,Podocarpus neriifolia,0.48,
Black sally,Acacia melanoxylon,0.54,
Black spruce,Picea mariana,0.42,1
Black spruce,Picea sitchensis,0.40,
Black sugar maple,Acer nigrum,0.57,
Black tupelo,Nyssa sylvatica,0.50,1
Black varnish tree,Melanorrhoea spp.,0.75,
Black walnut,Juglans nigra,0.55,1
Black wattle,Acacia melanoxylon,0.54,
Black willow,Salix alba,0.38,
Black willow,Salix nigra,0.39,1
Black-barked terminalia,Terminalia ivorensis,0.54,
Blackjack pine,Pinus ponderosa,0.40,
Blackwood,Acacia melanoxylon,0.54,
Bletui,Mammea africana,0.69,
Bletune,Mammea africana,0.69,
Blie,Terminalia ivorensis,0.54,
Blie,Terminalia superba,0.40,
Blimahpu,Turraeanthus africanus,0.51,
Blimah-pu,Turraeanthus africanus,0.51,
Blistead,Liquidambar styraciflua,0.52,
Blisted,Liquidambar styraciflua,0.52,
Blister fir,Abies balsamea,0.35,
Blister maple,Acer saccharum,0.63,
Bloodwood,Brosimum rubescens,0.96,16
Bloodwood,Pterocarpus angolensis,0.59,14
Blue ash,Fraxinus pennsylvanica,0.56,
Blue ash,Fraxinus quadrangulata ,0.58,1
Blue beech,Carpinus caroliniana,0.64,
Blue Douglas-fir,Pseudotsuga menziesii,0.48,
Blue gum,Eucalyptus tereticornis,0.82,
Blue oak,Quercus macrocarpa,0.64,
Blue poplar,Liriodendron tulipifera,0.42,
Blue spruce,Picea glauca,0.36,3
Bo,Mitragyna stipulosa,0.53,
Bo,Pterocarpus soyauxii,0.64,
Boa-wood,Diospyros virginiana,0.71,
Bobang,Chlorophora excelsa,0.70,
Bobbie manja,Mangifera indica,0.53,
Bobich,Cedrela toona,0.47,
Bobo,Irvingia gabonensis,0.76,
Boboi,Irvingia gabonensis,0.76,
Boborae,Irvingia gabonensis,0.76,
Boborau,Irvingia gabonensis,0.76,
Boborou,Irvingia gabonensis,0.76,
Boboru,Irvingia gabonensis,0.76,
Bocachico,Piptadeniastrum africanum,0.63,
Bocapi,Staudtia stipitata,0.79,
Bodare,Maclura pomifera,0.72,
Bodark,Maclura pomifera,0.72,
Bodo,Mitragyna ciliata,0.52,
Bodock,Maclura pomifera,0.72,
Bodua,Mansonia altissima,0.55,
Boei,Mitragyna stipulosa,0.53,
Boeji mahonie,Loxopterygium sagotii,0.62,
Boepasa,Vitex cofassus,0.67,
Boesi mahonie,Loxopterygium sagotii,0.62,
Boeti,Manilkara bidentata,0.95,
Boewah kareh,Aleurites moluccana,0.14,
Bog spruce,Picea mariana,0.42,
Bogamani,Virola surinamensis,0.51,
Bogo,Beilschmiedia mannii,0.62,
Boh,Mitragyna stipulosa,0.53,
Bohun,Cordia alliodora,0.51,
Boilam,Swintonia sp.,0.62,
Bois agouti,Minquartia guianensis,0.83,
Bois commun,Buxus sempervirens,0.83,
Bois corail,Pterocarpus soyauxii,0.64,
Bois corne,Byrsonima coriacea,0.68,
Bois cruseau,Vochysia guianensis,0.52,
Bois d'amande,Hieronyma alchorneoides,0.58,
Bois d'arc,Maclura pomifera,0.72,
Bois de coumarouna,Dipteryx odorata,0.82,
Bois de courabaril,Hymenaea courbaril,0.83,
Bois de courabil,Hymenaea courbaril,0.83,
Bois de courbaril,Hymenaea courbaril,0.83,
Bois de fer,Casuarina equisetifolia,0.87,
Bois de Rhodes,Cordia alliodora,0.51,
Bois de rose,Aniba duckei,0.56,
Bois de rose,Dalbergia frutescens,1.02,
Bois de rose,Pterocarpus soyauxii,0.64,
Bois de simire,Hymenaea courbaril,0.83,
Bois de vin,Hieronyma alchorneoides,0.58,
Bois d'ebene verte,Tabebuia serratifolia,0.99,
Bois d'evilasse,Tabebuia serratifolia,0.99,
Bois du diable,Hura crepitans,0.40,
Bois macaque,Marmaroxylon racemosum,1.07,
Bois pourpre,Peltogyne venosa,0.69,
Bois puurpre,Peltogyne porphyrocardia,0.69,
Bois rouge,Melia azedarach,0.51,
Bois rouge,Pterocarpus soyauxii,0.64,
Bois serpent,Marmaroxylon racemosum,1.07,
Bois soumis,Cordia alliodora,0.51,
Bois tan,Byrsonima coriacea,0.68,
Bois ulu,Pterocarpus soyauxii,0.64,
Bois violet,Peltogyne porphyrocardia,0.69,
Bois voilet,Peltogyne venosa,0.69,
Bois zebra,Marmaroxylon racemosum,1.07,
Bojep,Irvingia gabonensis,0.76,
Bojon,Cordia alliodora,0.51,
Bok bok,Xanthophyllum excelsum,0.67,
Bokapi,Staudtia stipitata,0.79,
Bokenyama,Morus mesozygia,0.71,
Boko,Pterocarpus soyauxii,0.64,
Bokoka,Lophira alata,0.94,
Bokoli,Mammea africana,0.69,
Bokombo,Musanga cecropioides,0.23,
Bokone,Terminalia superba,0.40,
Bokonge,Millettia laurentii,0.81,14
Boku,Pterocarpus soyauxii,0.64,
Bokuibe,Musanga cecropioides,0.23,
Bokundu,Piptadeniastrum africanum,0.63,
Bokungo,Piptadeniastrum africanum,0.63,
Bokungu,Piptadeniastrum africanum,0.63,
Bolador,Terminalia amazonia,0.76,
Bolato,Diplodiscus paniculatus,0.62,
Bolengo,Afzelia bipindensis,0.62,
Bolengo,Afzelia pachyloba,0.62,
Boliki,Mammea africana,0.69,
Bolletri,Manilkara bidentata,0.95,
Bolletrie,Manilkara bidentata,0.95,
Bolo,Diplodiscus paniculatus,0.62,
Bolokanga,Pometia pinnata,0.60,
Bomanga,Brachystegia laurentii,0.57,
Bombax,Bombax chevalieri,0.51,
Bombay white cedar,Dysoxylum malabaricum,0.62,
Bombulu,Lovoa trichiliodes,0.46,
Bomitel blanco,Cordia alliodora,0.51,
Bompegya,Mammea africana,0.69,
Bona,Morus mesozygia,0.71,
Bona,Terminalia ivorensis,0.54,
Bondu,Didelotia brevipaniculata,0.54,
Bongola,Morus mesozygia,0.71,
Bongossi,Lophira alata,0.94,
Boniatillo,Phoebe elongata,0.62,
Bonkese,Morus mesozygia,0.71,
Bonkole,Lophira alata,0.94,
Bonkonko,Antiaris toxicaria,0.35,
Bonsum,Phoebe hainesiana,0.43,
Bontog,Pometia pinnata,0.60,
Bonyor,Poga oleosa,0.39,
Bonzale,Beilschmiedia mannii,0.62,
Bonzo,Chlorophora excelsa,0.70,
Boonnak,Mesua ferrea,0.92,
Bopala,Irvingia gabonensis,0.76,
Bope,Staudtia stipitata,0.79,
Bope bambale,Staudtia stipitata,0.79,
Bopi-le,Mitragyna stipulosa,0.53,
Borneo camphorwood,Dryobalanops lanceolata,0.69,
Borneo keruing,Dipterocarpus warburgii,0.53,
Borneo rosewood,Melanorrhoea spp.,0.75,
Borneo teak,Intsia bijuga,0.65,
Borneo teak,Intsia palembanica,0.65,
Borneo yacal,Hopea odorata,0.63,
Boroua,Mansonia altissima,0.55,
Borowe,Manilkara bidentata,0.95,
Bosasa,Staudtia stipitata,0.79,
Boshi swa,Alnus nepalensis,0.26,
Bosneak,Mesua ferrea,0.92,
Bosnian maple,Acer platanus,0.54,
Bossengue,Musanga cecropioides,0.23,
Bossi,Terminalia ivorensis,0.54,
Bostamarinde,Marmaroxylon racemosum,1.07,
Bosulu,Pterocarpus soyauxii,0.64,4
Botgo,Shorea negrosensis,0.59,
Boti,Terminalia ivorensis,0.54,
Botrie,Manilkara bidentata,0.95,
Bou,Pterocarpus soyauxii,0.64,
Bouchi-caju,Anacardium excelsum,0.33,
Boumbia,Terminalia ivorensis,0.54,
Bouna,Terminalia ivorensis,0.54,
Bourafete,Mitragyna ciliata,0.52,
Bouri,Terminalia ivorensis,0.54,
Bousi tamarin,Marmaroxylon racemosum,1.07,
Bow wood,Maclura pomifera,0.72,
Bow wood,Tabebuia serratifolia,0.99,
Bowl gum,Nyssa aquatica,0.50,
Bow-wood,Tabebuia serratifolia,0.99,
Box,Buxus sempervirens,0.83,13
Boxelder,Acer negundo,0.45,2
Boxwood,Buxus sempervirens,0.83,13
Boxwood,Cornus florida,0.72,
Boxwood,Gonioma kamassi,0.85,
Boxwood maracaibo,Gossypiospermum praecox,0.77,
Boza,Mammea africana,0.69,
Bracted balsam fir,Abies balsamea,0.35,
Bragba,Terminalia ivorensis,0.54,
Brauna,Schinopsis spp.,1.21,
Brazilian araucaria,Araucaria angustifolia,0.49,
Brazilian cedar,Cedrela odorata,0.39,4
Brazilian Cherry,Hymenaea courbaril,0.83,16
Brazilian Chestnut,Bowdichia spp,0.80,
Brazilian Chestnut,Diplotropis purpurea,0.84,
Brazilian ebony,Swartzia leiocalycina,1,4
Brazilian gum-copal tree,Hymenaea courbaril,0.83,
Brazilian mahogany,Plathymenia reticulata,0.56,13
Brazilian mahogany,Swietenia macrophylla,0.47,
Brazilian paduak,Platymiscium pinnatum,0.87,
Brazilian pine,Araucaria angustifolia,0.49,
Brazilian Rosewood,Dalbergia nigra,0.84,
Brazilian tulipwood,Dalbergia frutescens,1.02,
Brazilian yellowood,Plathymenia reticulata,0.56,
Brazillian mahogany,Plathymenia reticulata,0.56,
Brazillian Oak,Amburana cearensis,0.58,4
Brazilian Oak,Couratari pulchra,0.53,
Brazilian Oak,Couratari guianensis,0.53,
Brazilian Walnut
Tabebuia serratifolia
0.99,
Breiapfel,Manilkara zapota,0.71,
Breu manga,Tetragastris altissima,0.74,
Breu preto,Tetragastris altissima,0.74,
Breugrande,Tetragastris altissima,0.74,
Brewer oak,Quercus garryanna,0.68,
Brimstone-wood,Terminalia ivorensis,0.54,
British Colombia soft pine,Pinus ponderosa,0.40,
